time,Ax,Ay,Az,A_mag,label_name
2025-12-02T10:18:14.742779,0.241233691573143,-0.22699356079101562,0.9306783080101013,0.987867341089448,sit
2025-12-02T10:18:15.254683,0.2371121048927307,-0.23567770421504974,0.9250732660293579,0.9836293397784356,sit
2025-12-02T10:18:15.766541,0.2390516847372055,-0.2265111207962036,0.9309219717979431,0.9874556766742592,sit
2025-12-02T10:18:16.278348,0.2339603155851364,-0.239296093583107,0.8738968968391418,0.9357862127526316,sit
2025-12-02T10:18:16.790180,0.22111067175865173,-0.23736628890037537,0.9267790913581848,0.9819125054965954,sit
2025-12-02T10:18:17.301997,0.22717182338237762,-0.23833118379116058,0.9304345846176147,0.9869738126002754,sit
2025-12-02T10:18:17.813826,0.22838404774665833,-0.23664261400699615,0.9345774054527283,0.9907542211931097,sit
2025-12-02T10:18:18.325638,0.22668693959712982,-0.2400197684764862,0.9282413125038147,0.9852047462747139,sit
2025-12-02T10:18:18.837464,0.22765670716762543,-0.2388136386871338,0.9301908612251282,0.9869724254750689,sit
2025-12-02T10:18:19.349301,0.22814160585403442,-0.23616015911102295,0.9304345846176147,0.9866755947754837,sit
2025-12-02T10:18:19.861119,0.22983872890472412,-0.23784874379634857,0.9297034740447998,0.9867859017441474,sit
2025-12-02T10:18:20.385706,0.22620204091072083,-0.23808996379375458,0.9262917041778564,0.9827871160125189,sit
2025-12-02T10:18:20.910447,0.22789916396141052,-0.2395373284816742,0.9294597506523132,0.9865148700111457,sit
2025-12-02T10:18:21.435213,0.23153585195541382,-0.2405022233724594,0.9301908612251282,0.9882839715863864,sit
2025-12-02T10:18:21.959948,0.22935383021831512,-0.23833118379116058,0.9294597506523132,0.9865598616839061,sit
2025-12-02T10:18:22.484710,0.22911140322685242,-0.23543646931648254,0.9316530227661133,0.9878763692902186,sit
2025-12-02T10:18:23.009427,0.22474735975265503,-0.239296093583107,0.9297034740447998,0.9859627507015132,sit
2025-12-02T10:18:23.534184,0.22595958411693573,-0.23640137910842896,0.9306783080101013,0.9864610781471363,sit
2025-12-02T10:18:24.058953,0.22717182338237762,-0.2402609884738922,0.9287286400794983,0.9858342998827136,sit
2025-12-02T10:18:24.583707,0.22620204091072083,-0.23664261400699615,0.9299471974372864,0.9858848209084583,sit
2025-12-02T10:18:25.108432,0.22765670716762543,-0.23519524931907654,0.9294597506523132,0.9854135221841279,sit
2025-12-02T10:18:25.633313,0.22935383021831512,-0.239296093583107,0.9287286400794983,0.9861048051519986,sit
2025-12-02T10:18:26.158061,0.22983872890472412,-0.2400197684764862,0.9277539253234863,0.9854758629805107,sit
2025-12-02T10:18:26.686046,0.22862648963928223,-0.2385724037885666,0.9328715205192566,0.9896646590689927,sit
2025-12-02T10:18:27.210780,0.22886894643306732,-0.24219080805778503,0.9321404099464417,0.989910665668466,sit
2025-12-02T10:18:27.735559,0.22305025160312653,-0.23808996379375458,0.9297034740447998,0.9852851339843198,sit
2025-12-02T10:18:28.260319,0.21965600550174713,-0.2385724037885666,0.9333589673042297,0.988091349243407,sit
2025-12-02T10:18:28.785041,0.21941354870796204,-0.239296093583107,0.9301908612251282,0.9852207692022646,sit
2025-12-02T10:18:29.309805,0.22183801233768463,-0.23784874379634857,0.9316530227661133,0.9867935363958723,sit
2025-12-02T10:18:29.834558,0.22402003407478333,-0.24146711826324463,0.9321404099464417,0.9886238358062904,sit
2025-12-02T10:18:34.423792,0.22426246106624603,-0.24460305273532867,0.9292160868644714,0.9866949077291584,sit
2025-12-02T10:18:34.935663,0.23129341006278992,-0.2535284161567688,0.9304345846176147,0.9917065168637277,sit
2025-12-02T10:18:35.447469,0.262084037065506,-0.2330242097377777,0.9528546929359436,1.0153424991885844,sit
2025-12-02T10:18:35.959267,0.19953298568725586,-0.1623450368642807,0.9465185403823853,0.9808499735736024,sit
2025-12-02T10:18:36.471051,0.240263894200325,-0.1490776091814041,0.9406698346138,0.9822477336028332,sit
2025-12-02T10:18:36.982860,0.18401645123958588,-0.22120414674282074,0.9323841333389282,0.9757732835885673,sit
2025-12-02T10:18:37.494650,0.12461719661951065,-0.22265149652957916,0.9560227394104004,0.989486034701821,sit
2025-12-02T10:18:38.006507,0.2560229003429413,-0.22168660163879395,0.9523673057556152,1.0107898693192263,sit
2025-12-02T10:18:38.518304,0.2603869140148163,-0.2969490587711334,0.9443252682685852,1.0235869776358806,sit
2025-12-02T10:18:39.030102,0.2662056088447571,-0.3792071044445038,0.8809641003608704,0.9953698811829853,sit
2025-12-02T10:18:39.541913,0.35760772228240967,-0.3734176754951477,0.8556196093559265,0.9997044359822561,sit
2025-12-02T10:18:40.053734,0.3338480293750763,-0.34688282012939453,0.8578128814697266,0.9836793874194675,sit
2025-12-02T10:18:40.575710,0.3289991319179535,-0.34302324056625366,0.8641490340232849,0.9862347212376561,sit
2025-12-02T10:18:41.100493,0.3437883257865906,-0.34760650992393494,0.8585439920425415,0.9879870874464854,sit
2025-12-02T10:18:41.625315,0.37118470668792725,-0.3956104516983032,0.9484680891036987,1.0926469841719053,sit
2025-12-02T10:18:42.150100,0.3229379653930664,-0.34808897972106934,0.8614683747291565,0.9836577798980511,sit
2025-12-02T10:18:42.674814,0.3309386670589447,-0.36135637760162354,0.8556196093559265,0.9859937874563443,sit
2025-12-02T10:18:43.199531,0.3263322114944458,-0.35580819845199585,0.8592751026153564,0.9856195454226453,sit
2025-12-02T10:18:43.724334,0.3263322114944458,-0.35653188824653625,0.8592751026153564,0.985881028101326,sit
2025-12-02T10:18:44.248979,0.330211341381073,-0.35629063844680786,0.8587877154350281,0.9866604731130341,sit
2025-12-02T10:18:44.773687,0.3258472979068756,-0.3685931861400604,0.8548884987831116,0.9863426097324071,sit
2025-12-02T10:18:45.298350,0.3336055874824524,-0.3792071044445038,0.8531826734542847,0.9914693088256931,sit
2025-12-02T10:18:45.823108,0.330211341381073,-0.37100544571876526,0.8526952862739563,0.9867997881857755,sit
2025-12-02T10:18:46.347766,0.3066940903663635,-0.3787246644496918,0.8631742596626282,0.9912433803422391,sit
2025-12-02T10:18:46.872433,0.20219989120960236,-0.31166383624076843,0.8931489586830139,0.9673335542727957,sit
