time,Ax,Ay,Az,A_mag,label_name
2025-12-02T09:26:51.032083,1.251020908355713,-0.7386336922645569,0.24223466217517853,1.4728579958878072,run
2025-12-02T09:26:51.549641,0.3180890381336212,-0.14666534960269928,0.18179786205291748,0.39464138607331334,run
2025-12-02T09:26:52.074344,0.15468049049377441,-0.14449431002140045,-0.16197121143341064,0.26653204891937826,run
2025-12-02T09:26:52.599092,1.1545274257659912,-0.9388511776924133,0.5037213563919067,1.571022060820783,run
2025-12-02T09:26:53.123866,0.45191916823387146,-0.28705883026123047,0.07164687663316727,0.5401545904455765,run
2025-12-02T09:26:53.648581,1.367395043373108,-0.956701934337616,0.9582160115242004,1.92437670962523,run
2025-12-02T09:26:54.173382,0.9850577712059021,-0.9070093631744385,0.8049306869506836,1.562343818848508,run
2025-12-02T09:26:54.698296,0.7132759094238281,-0.8351240754127502,0.6375109553337097,1.2698877755411655,run
2025-12-02T09:26:55.223097,0.8735326528549194,-0.591244637966156,0.49153652787208557,1.1637171803148862,run
2025-12-02T09:26:55.747980,0.22911140322685242,0.215842604637146,-0.06821108609437943,0.32207579438899087,run
2025-12-02T09:26:56.272691,-0.4675067365169525,-0.03449530526995659,0.008285692892968655,0.4688508584625983,run
2025-12-02T09:26:56.797396,1.1899245977401733,-1.2138487100601196,2.4679181575775146,2.996659685670451,run
2025-12-02T09:26:57.322159,0.632783830165863,-0.6312882304191589,-0.07881634682416916,0.897302748302846,run
2025-12-02T09:26:57.846836,1.0398504734039307,-0.27041423320770264,0.16230210661888123,1.086625436096825,run
2025-12-02T09:26:58.371623,0.12340497225522995,-0.4646010994911194,0.21420952677726746,0.5262781490693034,run
2025-12-02T09:26:58.896390,0.13213303685188293,-0.014714779332280159,-0.1306374967098236,0.18639157627185818,run
2025-12-02T09:26:59.421141,0.882745623588562,-0.8392249345779419,0.39600738883018494,1.2807654659578434,run
2025-12-02T09:26:59.945887,0.1631661057472229,-0.22144536674022675,0.23297418653964996,0.3604694163299281,run
2025-12-02T09:27:00.470799,0.6301169395446777,-0.20552445948123932,0.2705034911632538,0.7158629754902227,run
2025-12-02T09:27:00.995601,0.6267226934432983,-0.3934394419193268,0.2597808539867401,0.7842588992371676,run
2025-12-02T09:27:01.520302,0.7438240647315979,-0.5415521264076233,-0.0310926865786314,0.920608331511904,run
2025-12-02T09:27:02.044990,0.28390416502952576,-0.4448205530643463,0.22298261523246765,0.572877077605217,run
2025-12-02T09:27:02.569701,0.9954829216003418,-0.7842254042625427,0.27513375878334045,1.2968015719881552,run
2025-12-02T09:27:03.094530,0.09673592448234558,-0.6706079840660095,0.4591248631477356,0.8184549757555135,run
2025-12-02T09:27:03.619200,-0.005183548666536808,-0.29719027876853943,0.1554785966873169,0.33544377323056374,run
2025-12-02T09:27:04.143915,1.7039098739624023,-1.5124863386154175,-0.041697945445775986,2.2787414293287513,run
2025-12-02T09:27:04.668671,0.7452787160873413,-1.1643974781036377,0.6662671566009521,1.5346575434382828,run
2025-12-02T09:27:05.193439,0.7481880784034729,-0.23808996379375458,0.19349530339241028,0.8086486653419479,run
2025-12-02T09:27:05.718198,0.29408690333366394,-0.4436144232749939,0.19788184762001038,0.5678363222509619,run
2025-12-02T09:27:06.242888,0.5663536190986633,-0.4305882155895233,0.04898306727409363,0.7131353126513242,run
2025-12-02T09:27:21.277861,0.5525342226028442,-0.37607115507125854,0.6538386344909668,0.9350018934617043,run
2025-12-02T09:27:21.789739,0.22402003407478333,-0.24315570294857025,-0.19692036509513855,0.38482112952965963,run
2025-12-02T09:27:22.301555,0.6880614757537842,-0.5999287962913513,-0.0638725757598877,0.9151081143615041,run
2025-12-02T09:27:22.813391,0.9608131647109985,-0.7567256689071655,0.8466028571128845,1.4874582592922265,run
2025-12-02T09:27:23.325211,0.06739996373653412,0.03908960521221161,0.06263008713722229,0.09996639516431875,run
2025-12-02T09:27:23.837042,1.109432578086853,-0.6812219023704529,0.8880313038825989,1.5759135516471354,run
2025-12-02T09:27:24.348839,0.4373724162578583,-0.5733940005302429,0.7101326584815979,1.0121085430868841,run
2025-12-02T09:27:24.860713,0.1723790466785431,-0.03449530526995659,-0.11665783077478409,0.21098225352040628,run
2025-12-02T09:27:25.372564,-0.34507623314857483,-0.6607177257537842,-0.2550082504749298,0.7878164301533365,run
2025-12-02T09:27:25.884397,3.47788667678833,0.2102583646774292,0.0740838423371315,3.485024064794106,run
2025-12-02T09:27:26.396205,0.9797239899635315,-0.6602352857589722,-0.020969487726688385,1.1816130705467054,run
2025-12-02T09:27:26.908066,1.3079957962036133,-1.8682944774627686,-0.010846286080777645,2.2806786050046486,run
2025-12-02T09:27:27.432687,0.1687423586845398,-0.013026198372244835,0.57561194896698,0.599977317281262,run
2025-12-02T09:27:27.957484,1.0383957624435425,-0.3997113108634949,0.5329650044441223,1.2337287333344567,run
2025-12-02T09:27:28.482246,0.2548106610774994,-0.0699555054306984,-0.07640606164932251,0.27506386893879176,run
2025-12-02T09:27:29.007005,0.6138730645179749,-0.5803894996643066,0.20592382550239563,0.8695382295050719,run
2025-12-02T09:27:29.531643,0.0834013968706131,-0.44047850370407104,-0.006989829242229462,0.44835918964395316,run
2025-12-02T09:27:30.056356,0.6010234355926514,-0.3164883852005005,0.29877233505249023,0.7420639974362938,run
2025-12-02T09:27:30.581020,0.11831361055374146,-1.556389570236206,-0.2007768154144287,1.5737401101802877,run
2025-12-02T09:27:31.105777,0.5297443270683289,-1.4729253053665161,2.147456645965576,2.6573874488963485,run
2025-12-02T09:27:31.630521,0.8357110619544983,-0.3029797077178955,0.15913403034210205,0.903068835679129,run
2025-12-02T09:27:32.155275,0.38912567496299744,-1.147511601448059,-0.0638725757598877,1.213376022635811,run
2025-12-02T09:27:32.681528,0.6255104541778564,-0.5097103714942932,0.7388888001441956,1.0940862169286147,run
2025-12-02T09:27:33.206320,0.4269472360610962,-0.47666236758232117,0.08261322975158691,0.6452254650735522,run
2025-12-02T09:27:33.731083,0.37069979310035706,-0.17802470922470093,-0.13979656994342804,0.43434342940481396,run
2025-12-02T09:27:34.255838,2.615748882293701,-1.0401660203933716,1.098341703414917,3.0216621357560993,run
2025-12-02T09:27:34.780574,1.0071203708648682,-0.5724290609359741,0.3760242462158203,1.217932964065431,run
2025-12-02T09:27:35.305336,0.45555585622787476,-1.175011396408081,-0.2501876652240753,1.284825586475711,run
2025-12-02T09:27:35.829962,0.5115609169006348,-0.7661334872245789,0.20714232325553894,0.9442261561886613,run
2025-12-02T09:27:36.354737,0.7101240754127502,-0.547582745552063,0.301940381526947,0.946198213750051,run
2025-12-02T09:27:49.976604,0.1597718596458435,0.1269805133342743,0.08212583512067795,0.21999034227800934,run
2025-12-02T09:27:50.488405,0.8143758177757263,-1.0859990119934082,-0.00024102858151309192,1.3574247252512086,run
2025-12-02T09:27:51.000217,0.167287677526474,-1.4722015857696533,0.6384857296943665,1.6133898175017192,run
2025-12-02T09:27:51.512023,0.45943501591682434,-0.2462916374206543,0.022907502949237823,0.5217900518457678,run
2025-12-02T09:27:52.029492,0.8017686605453491,-0.8819218873977661,0.17984826862812042,1.2053898125637423,run
2025-12-02T09:27:52.554052,-0.2581900954246521,-1.2924883365631104,0.7859223484992981,1.5345560150733237,run
2025-12-02T09:27:53.078792,0.2533559799194336,-0.5126050114631653,-0.06941623240709305,0.5759963226095144,run
2025-12-02T09:27:53.603469,0.3251199722290039,-0.4865526258945465,0.19105832278728485,0.6155808125773229,run
2025-12-02T09:27:54.128142,1.2757503986358643,-1.0367889404296875,0.8751153349876404,1.8623364991717826,run
2025-12-02T09:27:54.652790,-0.8431905508041382,-0.058859117329120636,0.48422563076019287,0.9741196857384906,run
2025-12-02T09:27:55.177428,0.45216163992881775,-0.5133286714553833,-0.09448320418596268,0.6905675560251242,run
2025-12-02T09:27:55.703092,0.46525371074676514,-1.3332555294036865,0.011941145174205303,1.4121522272748113,run
2025-12-02T09:27:56.227792,0.4230681359767914,-0.46098268032073975,0.7159813046455383,0.9508527266808974,run
2025-12-02T09:27:56.752501,0.014546754769980907,-0.04004349932074547,-0.04410823434591293,0.061323945154421355,run
2025-12-02T09:27:57.277232,0.5045299530029297,-0.9892674088478088,1.5684329271316528,1.9217654192425153,run
2025-12-02T09:27:57.801905,0.2615991234779358,-0.4807632267475128,-0.09351909160614014,0.555259580819586,run
2025-12-02T09:27:58.326604,0.6987290978431702,-1.2601640224456787,-0.17667394876480103,1.4517056863604796,run
2025-12-02T09:27:58.851249,0.8461362719535828,-1.4097241163253784,0.65067058801651,1.7682310055461157,run
2025-12-02T09:27:59.375896,0.45167675614356995,-0.3106989562511444,0.33069664239883423,0.6402390200150182,run
2025-12-02T09:27:59.900543,1.00833261013031,-2.0480077266693115,-0.2453671097755432,2.2959258088424828,run
2025-12-02T09:28:00.425158,-0.05183548480272293,-0.9928857684135437,0.22395740449428558,1.0191496384882366,run
2025-12-02T09:28:00.949841,0.6386024951934814,-1.013872504234314,0.35677218437194824,1.250214778848511,run
2025-12-02T09:28:01.474514,0.18522869050502777,-1.0283459424972534,0.8317373394966125,1.3355119045331176,run
2025-12-02T09:28:01.999161,0.7358233332633972,-0.4578467607498169,0.3443436324596405,0.9325407075937525,run
2025-12-02T09:28:02.523763,0.5811429023742676,-3.244488477706909,0.31485632061958313,3.311127762196286,run
2025-12-02T09:28:03.048407,0.7052751779556274,-0.7774710655212402,0.3487301766872406,1.106113498016993,run
2025-12-02T09:28:03.572996,0.345242977142334,-0.5140523910522461,-0.2345208078622818,0.6621499704243826,run
2025-12-02T09:28:04.097623,1.7860990762710571,-0.6071655750274658,0.3280159831047058,1.9147831289540085,run
2025-12-02T09:28:04.622242,0.04751940071582794,-0.8358477354049683,1.354223370552063,1.5921119519604754,run
2025-12-02T09:28:05.146867,0.6621198058128357,-0.6271873712539673,0.7642332911491394,1.1898819938173426,run
